Foot Locker,03-10-2019,West,Utah,Salt Lake City,Women's Street Footwear,45,1049,47205,15110,32,In-store
Foot Locker,03-10-2019,South,Texas,Houston,Men's Street Footwear,30,1464,43920,20640,47,Online
Amazon,04-10-2019,Northeast,Rhode Island,Providence,Women's Apparel,30,1486,44580,13820,31,Online
Walmart,04-10-2019,Southeast,South Carolina,Charleston,Women's Athletic Footwear,55,1427,78485,32180,41,Outlet
Amazon,04-10-2019,South,Louisiana,New Orleans,Men's Street Footwear,35,1501,52535,29420,56,Online
Kohl's,04-10-2019,West,Idaho,Boise,Women's Apparel,40,1125,45000,22950,51,Online
Walmart,04-10-2019,South,Tennessee,Knoxville,Men's Athletic Footwear,35,1498,52430,27260,52,Online
Sports Direct,04-10-2019,Midwest,Kansas,Wichita,Men's Street Footwear,40,1769,70760,26890,38,Outlet
Walmart,04-10-2019,West,Utah,Salt Lake City,Men's Athletic Footwear,30,1599,47970,15830,33,Online
Amazon,04-10-2019,Midwest,Montana,Billings,Women's Apparel,50,1925,96250,32720,34,Online
Foot Locker,04-10-2019,West,Idaho,Boise,Women's Street Footwear,30,1876,56280,24760,44,Online
Sports Direct,04-10-2019,Northeast,New York,Albany,Men's Apparel,45,1342,60390,30200,50,In-store
Sports Direct,04-10-2019,South,Tennessee,Knoxville,Women's Apparel,45,1632,73440,30110,41,In-store
Amazon,04-10-2019,South,Arkansas,Little Rock,Women's Athletic Footwear,45,1526,68670,22660,33,Online
West Gear,04-10-2019,Southeast,South Carolina,Charleston,Men's Street Footwear,40,1675,67000,23450,35,In-store
Amazon,04-10-2019,West,Washington,Seattle,Women's Apparel,55,1998,109890,65930,60,Online
Sports Direct,04-10-2019,Midwest,Indiana,Indianapolis,Women's Apparel,65,1313,85345,44380,52,Outlet
Foot Locker,04-10-2019,Midwest,Ohio,Columbus,Men's Apparel,70,1394,97580,40010,41,Outlet
Kohl's,04-10-2019,West,Oregon,Portland,Women's Athletic Footwear,45,1886,84870,29700,35,Online
Amazon,04-10-2019,West,Utah,Salt Lake City,Men's Athletic Footwear,35,1128,39480,12630,32,Online
Foot Locker,04-10-2019,West,Oregon,Portland,Men's Street Footwear,55,1969,108295,45480,42,Outlet
West Gear,04-10-2019,Southeast,Kentucky,Louisville,Men's Street Footwear,40,1267,50680,15710,31,In-store
Sports Direct,04-10-2019,Midwest,Illinois,Chicago,Men's Street Footwear,45,1782,80190,43300,54,Online
Sports Direct,04-10-2019,South,Mississippi,Jackson,Men's Athletic Footwear,30,1431,42930,18030,42,Online
West Gear,04-10-2019,South,Mississippi,Jackson,Men's Athletic Footwear,65,1562,101530,38580,38,Online
West Gear,04-10-2019,West,Colorado,Denver,Women's Street Footwear,60,1750,105000,63000,60,Outlet
Foot Locker,04-10-2019,Southeast,Kentucky,Louisville,Women's Apparel,45,1271,57195,24020,42,Outlet
Kohl's,05-10-2019,West,Utah,Salt Lake City,Women's Apparel,35,1494,52290,17780,34,Online
Kohl's,05-10-2019,Northeast,Connecticut,Hartford,Men's Street Footwear,55,1938,106590,56490,53,Outlet
Amazon,05-10-2019,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,45,1873,84285,32030,38,Online
Amazon,05-10-2019,West,Nevada,Las Vegas,Women's Apparel,35,1327,46445,21360,46,Online
West Gear,05-10-2019,Midwest,Iowa,Des Moines,Women's Athletic Footwear,60,1069,64140,30790,48,In-store
Kohl's,05-10-2019,Midwest,Michigan,Detroit,Men's Apparel,30,1128,33840,16580,49,Online
Sports Direct,05-10-2019,West,Utah,Salt Lake City,Women's Athletic Footwear,35,1305,45675,22380,49,In-store
Sports Direct,05-10-2019,West,Idaho,Boise,Women's Athletic Footwear,40,1698,67920,28530,42,Outlet
Sports Direct,05-10-2019,West,California,San Francisco,Women's Athletic Footwear,55,1627,89485,35790,40,Outlet
Walmart,05-10-2019,Midwest,Ohio,Columbus,Men's Apparel,35,1878,65730,24320,37,In-store
Kohl's,05-10-2019,Northeast,Maine,Portland,Men's Athletic Footwear,45,1883,84735,31350,37,In-store
Amazon,05-10-2019,Northeast,Pennsylvania,Philadelphia,Women's Apparel,65,1905,123825,50770,41,Online
West Gear,05-10-2019,Northeast,Maryland,Baltimore,Men's Street Footwear,55,1332,73260,35160,48,Outlet
Amazon,05-10-2019,South,Louisiana,New Orleans,Men's Athletic Footwear,65,1693,110045,63830,58,Online
Sports Direct,05-10-2019,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,55,1825,100375,47180,47,Online
Foot Locker,05-10-2019,West,Idaho,Boise,Men's Athletic Footwear,65,1693,110045,60520,55,Outlet
Sports Direct,05-10-2019,West,New Mexico,Albuquerque,Women's Athletic Footwear,45,1857,83565,28410,34,In-store
Sports Direct,05-10-2019,West,Colorado,Denver,Women's Apparel,35,1823,63805,27440,43,Online
Kohl's,05-10-2019,West,Idaho,Boise,Women's Apparel,70,1277,89390,46480,52,In-store
Sports Direct,05-10-2019,Northeast,Maine,Portland,Men's Street Footwear,35,1548,54180,27630,51,Outlet
Foot Locker,05-10-2019,West,Arizona,Phoenix,Men's Apparel,65,1231,80015,42410,53,Online
Foot Locker,05-10-2019,West,Nevada,Las Vegas,Men's Apparel,65,1276,82940,26540,32,Online
Amazon,05-10-2019,Midwest,Iowa,Des Moines,Women's Apparel,65,1171,76115,25120,33,Online
West Gear,05-10-2019,Southeast,Virginia,Richmond,Men's Apparel,35,1317,46095,22590,49,Outlet
Amazon,05-10-2019,South,Louisiana,New Orleans,Men's Street Footwear,35,1748,61180,33650,55,Online
Amazon,06-10-2019,South,Arkansas,Little Rock,Men's Street Footwear,70,1869,130830,52330,40,Online
Foot Locker,06-10-2019,Southeast,Kentucky,Louisville,Women's Athletic Footwear,45,1206,54270,20620,38,Online
Kohl's,06-10-2019,Northeast,Maine,Portland,Women's Apparel,70,1506,105420,63250,60,Outlet
Walmart,06-10-2019,Midwest,Michigan,Detroit,Men's Apparel,40,1347,53880,25320,47,In-store
Walmart,06-10-2019,Midwest,Illinois,Chicago,Women's Street Footwear,60,1186,71160,32020,45,Online
Amazon,06-10-2019,Midwest,Wisconsin,Milwaukee,Men's Apparel,30,1162,34860,18130,52,Online
Foot Locker,06-10-2019,Northeast,New York,Albany,Women's Athletic Footwear,50,1421,71050,39080,55,Online
Sports Direct,06-10-2019,South,Mississippi,Jackson,Women's Street Footwear,60,1286,77160,27010,35,Outlet
Foot Locker,06-10-2019,South,Texas,Houston,Women's Street Footwear,65,1629,105885,54000,51,In-store
Walmart,06-10-2019,Midwest,Wisconsin,Milwaukee,Women's Apparel,35,1882,65870,33590,51,Online
West Gear,06-10-2019,Northeast,Massachusetts,Boston,Men's Street Footwear,60,1902,114120,58200,51,Online
Sports Direct,06-10-2019,West,California,Los Angeles,Men's Apparel,45,1778,80010,37600,47,Online
Walmart,06-10-2019,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,45,1960,88200,43220,49,Online
Amazon,06-10-2019,West,Hawaii,Honolulu,Men's Athletic Footwear,40,1948,77920,25710,33,Online
Kohl's,06-10-2019,South,Louisiana,New Orleans,Women's Apparel,55,1795,98725,58250,59,Outlet
Amazon,06-10-2019,West,Oregon,Portland,Men's Apparel,60,1659,99540,53750,54,Online
Foot Locker,06-10-2019,Northeast,Pennsylvania,Philadelphia,Women's Apparel,35,1848,64680,23280,36,Online
West Gear,06-10-2019,South,Oklahoma,Oklahoma City,Women's Apparel,55,1995,109725,49380,45,Online
Kohl's,06-10-2019,Northeast,New York,Albany,Women's Apparel,45,1381,62145,27340,44,In-store
Amazon,06-10-2019,West,Alaska,Anchorage,Women's Apparel,60,1971,118260,50850,43,Online
Sports Direct,06-10-2019,South,Mississippi,Jackson,Women's Apparel,55,1252,68860,21350,31,In-store
Amazon,06-10-2019,Southeast,Kentucky,Louisville,Men's Athletic Footwear,40,1010,40400,22220,55,Online
West Gear,06-10-2019,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,35,1996,69860,35630,51,Online
Foot Locker,06-10-2019,Midwest,Michigan,Detroit,Women's Street Footwear,40,1280,51200,18430,36,Outlet
Amazon,06-10-2019,Northeast,Massachusetts,Boston,Men's Street Footwear,35,1684,58940,33010,56,Online
Kohl's,07-10-2019,West,Colorado,Denver,Women's Athletic Footwear,55,1505,82775,27320,33,In-store
Kohl's,07-10-2019,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,55,1031,56705,18710,33,Online
Foot Locker,07-10-2019,Southeast,Kentucky,Louisville,Men's Apparel,45,1353,60885,28010,46,Online
Foot Locker,07-10-2019,Midwest,South Dakota,Sioux Falls,Women's Apparel,60,1599,95940,31660,33,Outlet
Amazon,07-10-2019,Southeast,South Carolina,Charleston,Women's Apparel,50,1720,86000,49020,57,Online
Walmart,07-10-2019,Southeast,Virginia,Richmond,Men's Apparel,40,1415,56600,17550,31,In-store
Kohl's,07-10-2019,West,New Mexico,Albuquerque,Women's Street Footwear,60,1985,119100,50020,42,In-store
Kohl's,07-10-2019,South,Tennessee,Knoxville,Women's Athletic Footwear,35,1771,61985,18600,30,Outlet
Amazon,07-10-2019,Southeast,North Carolina,Charlotte,Women's Street Footwear,35,1977,69195,21450,31,Online
Walmart,07-10-2019,Southeast,Florida,Orlando,Men's Athletic Footwear,45,1980,89100,48110,54,Outlet
Amazon,07-10-2019,South,Alabama,Birmingham,Women's Street Footwear,50,1919,95950,43180,45,Online
Kohl's,07-10-2019,West,Colorado,Denver,Men's Athletic Footwear,35,1453,50855,30510,60,Outlet
Amazon,07-10-2019,Northeast,Rhode Island,Providence,Women's Athletic Footwear,35,1290,45150,16250,36,Online
Amazon,07-10-2019,Southeast,Florida,Miami,Men's Street Footwear,45,1634,73530,29410,40,Online
Sports Direct,07-10-2019,Midwest,Montana,Billings,Men's Street Footwear,40,1629,65160,29320,45,Online
Amazon,07-10-2019,South,Oklahoma,Oklahoma City,Men's Street Footwear,65,1843,119795,35940,30,Online
Walmart,07-10-2019,South,Texas,Houston,Men's Street Footwear,45,1326,59670,32220,54,In-store
West Gear,07-10-2019,Southeast,South Carolina,Charleston,Women's Street Footwear,65,1626,105690,62360,59,Online
Kohl's,07-10-2019,Midwest,Illinois,Chicago,Women's Athletic Footwear,30,1090,32700,13080,40,Outlet
Walmart,07-10-2019,South,Louisiana,New Orleans,Women's Apparel,50,1424,71200,27770,39,Online
Amazon,07-10-2019,Northeast,New Hampshire,Manchester,Women's Street Footwear,65,1582,102830,53470,52,Online
Kohl's,07-10-2019,Northeast,Maryland,Baltimore,Women's Apparel,65,1288,83720,48560,58,Outlet
Amazon,07-10-2019,South,Tennessee,Knoxville,Men's Street Footwear,65,1861,120965,53220,44,Online
West Gear,07-10-2019,South,Mississippi,Jackson,Men's Apparel,45,1135,51075,17370,34,Online
Foot Locker,07-10-2019,Midwest,Michigan,Detroit,Men's Athletic Footwear,40,1627,65080,23430,36,Outlet
Sports Direct,08-10-2019,Southeast,Kentucky,Louisville,Men's Athletic Footwear,45,1111,49995,15500,31,In-store
Kohl's,08-10-2019,Northeast,West Virginia,Charleston,Women's Street Footwear,50,1370,68500,38360,56,Outlet
Sports Direct,08-10-2019,South,Texas,Houston,Women's Athletic Footwear,50,1698,84900,42450,50,Online
Foot Locker,08-10-2019,Northeast,Delaware,Wilmington,Women's Athletic Footwear,60,1381,82860,33970,41,Outlet
West Gear,08-10-2019,South,Tennessee,Knoxville,Women's Street Footwear,55,1763,96965,43630,45,Online
Foot Locker,08-10-2019,West,Colorado,Denver,Men's Street Footwear,65,1460,94900,39860,42,Online
Amazon,08-10-2019,Midwest,Iowa,Des Moines,Men's Athletic Footwear,45,1403,63135,35990,57,Online
Foot Locker,08-10-2019,Southeast,Florida,Miami,Women's Athletic Footwear,40,1796,71840,38080,53,In-store
West Gear,08-10-2019,West,Oregon,Portland,Women's Athletic Footwear,35,1073,37555,13520,36,Online
Amazon,08-10-2019,West,Arizona,Phoenix,Men's Apparel,55,1524,83820,30180,36,Online
Walmart,08-10-2019,West,Utah,Salt Lake City,Men's Street Footwear,35,1404,49140,17200,35,Outlet
Amazon,08-10-2019,West,Alaska,Anchorage,Women's Athletic Footwear,45,1075,48375,22250,46,Online
Sports Direct,08-10-2019,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,40,1327,53080,30260,57,In-store
Sports Direct,08-10-2019,West,Arizona,Phoenix,Women's Street Footwear,30,1509,45270,23090,51,Online
Foot Locker,08-10-2019,Southeast,Florida,Orlando,Women's Street Footwear,45,1783,80235,31290,39,Outlet
Sports Direct,08-10-2019,West,Oregon,Portland,Men's Street Footwear,30,1720,51600,22700,44,Online
Amazon,08-10-2019,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,45,1698,76410,41260,54,Online
Foot Locker,08-10-2019,Midwest,Missouri,St. Louis,Men's Apparel,60,1857,111420,43450,39,Online
Kohl's,08-10-2019,Southeast,South Carolina,Charleston,Men's Athletic Footwear,35,1694,59290,18380,31,Online
West Gear,08-10-2019,South,Louisiana,New Orleans,Women's Athletic Footwear,65,1142,74230,22270,30,Online
Kohl's,08-10-2019,Northeast,Vermont,Burlington,Women's Apparel,65,1240,80600,42720,53,In-store
West Gear,08-10-2019,South,Arkansas,Little Rock,Men's Street Footwear,60,1187,71220,33470,47,In-store
Kohl's,08-10-2019,West,Wyoming,Cheyenne,Women's Apparel,65,1831,119015,53560,45,In-store
Amazon,08-10-2019,Southeast,North Carolina,Charlotte,Women's Apparel,45,1965,88425,53060,60,Online
Amazon,08-10-2019,Southeast,Florida,Orlando,Men's Apparel,65,1420,92300,49840,54,Online
Walmart,09-10-2019,South,Mississippi,Jackson,Men's Street Footwear,65,1004,65260,20880,32,Outlet
West Gear,09-10-2019,South,Arkansas,Little Rock,Women's Street Footwear,45,1089,49005,19600,40,Online
Sports Direct,09-10-2019,Southeast,Georgia,Atlanta,Men's Athletic Footwear,40,1792,71680,30820,43,Outlet
Walmart,09-10-2019,West,Arizona,Phoenix,Men's Apparel,40,1258,50320,22640,45,Outlet
Amazon,09-10-2019,West,Arizona,Phoenix,Women's Athletic Footwear,55,1085,59675,27450,46,Online
Kohl's,09-10-2019,Midwest,Iowa,Des Moines,Women's Apparel,65,1476,95940,37420,39,Online
Kohl's,09-10-2019,West,Wyoming,Cheyenne,Men's Street Footwear,70,1637,114590,57300,50,Outlet
Amazon,09-10-2019,Midwest,Indiana,Indianapolis,Women's Apparel,65,1361,88465,46890,53,Online
Foot Locker,09-10-2019,Southeast,Florida,Orlando,Women's Apparel,70,1386,97020,32020,33,In-store
Kohl's,09-10-2019,Southeast,Kentucky,Louisville,Men's Athletic Footwear,70,1142,79940,28780,36,In-store
Sports Direct,09-10-2019,Midwest,Ohio,Columbus,Women's Athletic Footwear,35,1160,40600,20710,51,Online
Foot Locker,09-10-2019,Southeast,Virginia,Richmond,Men's Athletic Footwear,55,1891,104005,41600,40,In-store
Sports Direct,09-10-2019,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,40,1191,47640,23340,49,In-store
Sports Direct,09-10-2019,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,60,1238,74280,32680,44,Online
West Gear,09-10-2019,South,Alabama,Birmingham,Women's Street Footwear,40,1633,65320,38540,59,In-store
Amazon,09-10-2019,Midwest,Ohio,Columbus,Men's Athletic Footwear,30,1869,56070,20750,37,Online
Kohl's,09-10-2019,Southeast,Georgia,Atlanta,Men's Street Footwear,50,1375,68750,26810,39,Online
Amazon,09-10-2019,Midwest,Michigan,Detroit,Men's Street Footwear,50,1004,50200,17070,34,Online
Foot Locker,09-10-2019,Midwest,Ohio,Columbus,Women's Apparel,55,1926,105930,52960,50,In-store
Kohl's,09-10-2019,West,Arizona,Phoenix,Men's Athletic Footwear,45,1806,81270,46320,57,Outlet
Foot Locker,09-10-2019,Midwest,Indiana,Indianapolis,Women's Street Footwear,65,1992,129480,67330,52,Outlet
Walmart,09-10-2019,Midwest,Nebraska,Omaha,Women's Street Footwear,40,1823,72920,26250,36,In-store
West Gear,09-10-2019,South,Mississippi,Jackson,Men's Athletic Footwear,35,1814,63490,22860,36,Outlet
West Gear,09-10-2019,Midwest,Nebraska,Omaha,Men's Street Footwear,45,1606,72270,35410,49,Online
Kohl's,09-10-2019,South,Louisiana,New Orleans,Women's Athletic Footwear,65,1774,115310,35750,31,In-store
Kohl's,10-10-2019,Northeast,West Virginia,Charleston,Men's Street Footwear,35,1040,36400,14200,39,Outlet
West Gear,10-10-2019,Northeast,Maryland,Baltimore,Women's Athletic Footwear,40,1883,75320,27870,37,Outlet
Foot Locker,10-10-2019,South,Alabama,Birmingham,Women's Street Footwear,55,1302,71610,40820,57,In-store
Amazon,10-10-2019,West,Colorado,Denver,Women's Street Footwear,35,1748,61180,28140,46,Online
Sports Direct,10-10-2019,West,Washington,Seattle,Women's Athletic Footwear,40,1413,56520,32220,57,In-store
Walmart,10-10-2019,Midwest,Minnesota,Minneapolis,Men's Street Footwear,70,1278,89460,37570,42,Online
Kohl's,10-10-2019,South,Texas,Dallas,Men's Apparel,40,1640,65600,38700,59,In-store
West Gear,10-10-2019,Northeast,New Jersey,Newark,Men's Apparel,50,1549,77450,35630,46,Online
Sports Direct,10-10-2019,West,Nevada,Las Vegas,Women's Street Footwear,35,1600,56000,17360,31,In-store
Amazon,10-10-2019,South,Alabama,Birmingham,Women's Athletic Footwear,30,1498,44940,23820,53,Online
Walmart,10-10-2019,Southeast,Virginia,Richmond,Women's Athletic Footwear,50,1760,88000,27280,31,Online
Amazon,10-10-2019,South,Oklahoma,Oklahoma City,Women's Apparel,50,1477,73850,31020,42,Online
Walmart,10-10-2019,Southeast,Kentucky,Louisville,Men's Apparel,70,1227,85890,28340,33,Outlet
Foot Locker,10-10-2019,Midwest,Montana,Billings,Men's Apparel,45,1096,49320,21700,44,Outlet
Amazon,10-10-2019,Southeast,Kentucky,Louisville,Men's Street Footwear,50,1017,50850,22880,45,Online
Sports Direct,10-10-2019,Southeast,South Carolina,Charleston,Men's Apparel,55,1874,103070,42260,41,Outlet
Walmart,10-10-2019,West,California,Los Angeles,Women's Apparel,40,1439,57560,33380,58,Outlet
Foot Locker,10-10-2019,South,Texas,Dallas,Women's Apparel,70,1148,80360,40980,51,In-store
Amazon,10-10-2019,Midwest,South Dakota,Sioux Falls,Men's Apparel,55,1080,59400,23170,39,Online
Amazon,10-10-2019,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,50,1784,89200,28540,32,Online
Sports Direct,10-10-2019,Northeast,Massachusetts,Boston,Men's Street Footwear,45,1981,89145,34770,39,Online
West Gear,10-10-2019,West,Utah,Salt Lake City,Women's Athletic Footwear,55,1357,74635,34330,46,In-store
Amazon,10-10-2019,West,Hawaii,Honolulu,Women's Athletic Footwear,35,1310,45850,21550,47,Online
Amazon,10-10-2019,South,Alabama,Birmingham,Women's Athletic Footwear,35,1086,38010,11400,30,Online
Sports Direct,10-10-2019,West,Oregon,Portland,Women's Athletic Footwear,35,1322,46270,16190,35,Online
Walmart,11-10-2019,Southeast,South Carolina,Charleston,Women's Athletic Footwear,65,1901,123565,58080,47,Outlet
Walmart,11-10-2019,Northeast,New York,Albany,Men's Athletic Footwear,65,1686,109590,53700,49,Outlet
Foot Locker,11-10-2019,Southeast,North Carolina,Charlotte,Men's Apparel,60,1277,76620,42910,56,In-store
Walmart,11-10-2019,Northeast,New York,Albany,Men's Athletic Footwear,55,1519,83545,47620,57,In-store
Amazon,11-10-2019,West,Hawaii,Honolulu,Men's Athletic Footwear,60,1681,100860,49420,49,Online
Kohl's,11-10-2019,Southeast,South Carolina,Charleston,Women's Street Footwear,65,1014,65910,24390,37,Outlet
Kohl's,11-10-2019,South,Tennessee,Knoxville,Women's Apparel,45,1769,79605,26270,33,In-store
Amazon,11-10-2019,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,60,1194,71640,32950,46,Online
Walmart,11-10-2019,South,Mississippi,Jackson,Women's Athletic Footwear,35,1904,66640,39980,60,Outlet
Amazon,11-10-2019,South,Alabama,Birmingham,Men's Apparel,40,1090,43600,22240,51,Online
Foot Locker,11-10-2019,Northeast,West Virginia,Charleston,Women's Apparel,50,1934,96700,57050,59,Online
West Gear,11-10-2019,West,Wyoming,Cheyenne,Women's Street Footwear,40,1861,74440,26800,36,Outlet
Sports Direct,11-10-2019,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,35,1485,51975,17670,34,Online
Foot Locker,11-10-2019,Southeast,Florida,Orlando,Men's Athletic Footwear,65,1512,98280,52090,53,Outlet
Foot Locker,11-10-2019,West,Hawaii,Honolulu,Women's Athletic Footwear,45,1279,57555,20140,35,Online
Walmart,11-10-2019,West,Colorado,Denver,Men's Apparel,30,1119,33570,11410,34,Outlet
West Gear,11-10-2019,Southeast,North Carolina,Charlotte,Men's Apparel,50,1419,70950,30510,43,In-store
Amazon,11-10-2019,Northeast,Connecticut,Hartford,Women's Apparel,40,1080,43200,22900,53,Online
Kohl's,11-10-2019,Southeast,Kentucky,Louisville,Women's Athletic Footwear,30,1612,48360,23700,49,Outlet
Kohl's,11-10-2019,Northeast,West Virginia,Charleston,Men's Athletic Footwear,45,1989,89505,41170,46,Outlet
Kohl's,11-10-2019,Southeast,South Carolina,Charleston,Men's Athletic Footwear,45,1567,70515,28210,40,Online
Kohl's,11-10-2019,West,Oregon,Portland,Men's Apparel,65,1611,104715,42930,41,Outlet
Kohl's,11-10-2019,West,Wyoming,Cheyenne,Men's Apparel,55,1993,109615,35080,32,Outlet
Kohl's,11-10-2019,Midwest,Ohio,Columbus,Men's Apparel,65,1351,87815,27220,31,Online
Foot Locker,11-10-2019,South,Mississippi,Jackson,Women's Apparel,70,1073,75110,43560,58,In-store
Kohl's,12-10-2019,South,Louisiana,New Orleans,Men's Street Footwear,45,1496,67320,23560,35,Outlet
Foot Locker,12-10-2019,Northeast,Delaware,Wilmington,Women's Street Footwear,45,1402,63090,20190,32,In-store
Amazon,12-10-2019,South,Texas,Dallas,Men's Apparel,45,1418,63810,26160,41,Online
Kohl's,12-10-2019,Midwest,Iowa,Des Moines,Women's Apparel,35,1319,46165,26310,57,In-store
Foot Locker,12-10-2019,Midwest,Illinois,Chicago,Men's Athletic Footwear,40,1909,76360,25960,34,In-store
Sports Direct,12-10-2019,Southeast,North Carolina,Charlotte,Men's Street Footwear,55,1174,64570,37450,58,Outlet
Amazon,12-10-2019,West,Alaska,Anchorage,Men's Street Footwear,45,1400,63000,28980,46,Online
Sports Direct,12-10-2019,South,Tennessee,Knoxville,Men's Street Footwear,65,1540,100100,55060,55,In-store
West Gear,12-10-2019,Southeast,Florida,Orlando,Women's Athletic Footwear,65,1758,114270,53710,47,Outlet
Foot Locker,12-10-2019,South,Tennessee,Knoxville,Women's Street Footwear,55,1992,109560,41630,38,Online
Amazon,12-10-2019,West,California,San Francisco,Women's Athletic Footwear,70,1313,91910,29410,32,Online
West Gear,12-10-2019,West,Alaska,Anchorage,Women's Street Footwear,70,1211,84770,36450,43,Online
Kohl's,12-10-2019,South,Arkansas,Little Rock,Men's Athletic Footwear,45,1767,79515,46910,59,Online
West Gear,12-10-2019,Northeast,New York,Albany,Women's Apparel,70,1156,80920,38840,48,Outlet
Foot Locker,12-10-2019,Southeast,South Carolina,Charleston,Men's Athletic Footwear,35,1210,42350,18630,44,In-store
Amazon,12-10-2019,Northeast,Delaware,Wilmington,Women's Athletic Footwear,45,1620,72900,42280,58,Online
Walmart,12-10-2019,West,Oregon,Portland,Men's Street Footwear,40,1801,72040,41780,58,Online
Sports Direct,12-10-2019,Midwest,Illinois,Chicago,Women's Athletic Footwear,30,1709,51270,27170,53,Online
Foot Locker,12-10-2019,Southeast,North Carolina,Charlotte,Men's Street Footwear,65,1884,122460,52660,43,Online
Amazon,12-10-2019,South,Alabama,Birmingham,Women's Athletic Footwear,60,1252,75120,33800,45,Online
Sports Direct,12-10-2019,South,Oklahoma,Oklahoma City,Men's Apparel,65,1256,81640,44090,54,Outlet
Amazon,12-10-2019,Northeast,West Virginia,Charleston,Women's Athletic Footwear,30,1510,45300,21740,48,Online
Foot Locker,12-10-2019,Southeast,South Carolina,Charleston,Women's Apparel,30,1173,35190,13720,39,In-store
Foot Locker,12-10-2019,Northeast,Massachusetts,Boston,Women's Apparel,35,1024,35840,17560,49,Outlet
West Gear,12-10-2019,South,Louisiana,New Orleans,Men's Street Footwear,50,1032,51600,27350,53,Outlet
Walmart,13-10-2019,South,Alabama,Birmingham,Men's Athletic Footwear,60,1798,107880,52860,49,In-store
Amazon,13-10-2019,South,Louisiana,New Orleans,Men's Street Footwear,30,1931,57930,27810,48,Online
Walmart,13-10-2019,Northeast,Rhode Island,Providence,Women's Apparel,40,1590,63600,22900,36,Online
West Gear,13-10-2019,Northeast,New Hampshire,Manchester,Men's Apparel,40,1294,51760,23810,46,Online
Walmart,13-10-2019,South,Tennessee,Knoxville,Women's Athletic Footwear,70,1552,108640,59750,55,Outlet
Amazon,13-10-2019,South,Louisiana,New Orleans,Men's Street Footwear,65,1724,112060,39220,35,Online
Foot Locker,13-10-2019,Midwest,Montana,Billings,Women's Street Footwear,35,1212,42420,14000,33,In-store
Kohl's,13-10-2019,Southeast,Florida,Miami,Women's Street Footwear,65,1265,82225,34530,42,Outlet
Walmart,13-10-2019,Southeast,Kentucky,Louisville,Men's Street Footwear,60,1412,84720,45750,54,Outlet
West Gear,13-10-2019,Midwest,Illinois,Chicago,Men's Street Footwear,60,1093,65580,23610,36,Online
Kohl's,13-10-2019,South,Alabama,Birmingham,Women's Street Footwear,65,1751,113815,68290,60,Outlet
Sports Direct,13-10-2019,South,Alabama,Birmingham,Men's Apparel,50,1231,61550,18460,30,Online
Sports Direct,13-10-2019,South,Oklahoma,Oklahoma City,Men's Apparel,70,1944,136080,62600,46,Online
Foot Locker,13-10-2019,South,Louisiana,New Orleans,Women's Apparel,35,1504,52640,19480,37,In-store
Sports Direct,13-10-2019,West,California,Los Angeles,Women's Apparel,40,1321,52840,19020,36,In-store
West Gear,13-10-2019,Northeast,Vermont,Burlington,Men's Street Footwear,45,1185,53325,22930,43,In-store
Sports Direct,13-10-2019,South,Louisiana,New Orleans,Men's Athletic Footwear,50,1360,68000,29920,44,Outlet
Walmart,13-10-2019,Southeast,South Carolina,Charleston,Women's Athletic Footwear,55,1542,84810,36470,43,Outlet
Amazon,13-10-2019,West,California,Los Angeles,Women's Athletic Footwear,55,1094,60170,22260,37,Online
Foot Locker,13-10-2019,Northeast,Maine,Portland,Men's Street Footwear,50,1229,61450,36260,59,Outlet
Kohl's,13-10-2019,West,Nevada,Las Vegas,Women's Apparel,50,1448,72400,41270,57,Outlet
Walmart,13-10-2019,Midwest,Ohio,Columbus,Women's Apparel,45,1647,74115,40020,54,In-store
West Gear,13-10-2019,Northeast,New York,New York,Women's Street Footwear,35,1717,60095,29450,49,Online
Sports Direct,13-10-2019,West,Colorado,Denver,Men's Apparel,50,1380,69000,31740,46,Online
Foot Locker,13-10-2019,Midwest,Wisconsin,Milwaukee,Women's Apparel,65,1382,89830,47610,53,In-store
West Gear,14-10-2019,Northeast,Maryland,Baltimore,Women's Apparel,50,1638,81900,47500,58,In-store
Sports Direct,14-10-2019,Southeast,Georgia,Atlanta,Men's Street Footwear,55,1015,55825,26240,47,Online
Amazon,14-10-2019,Midwest,Michigan,Detroit,Women's Athletic Footwear,40,1852,74080,26670,36,Online
West Gear,14-10-2019,South,Texas,Dallas,Women's Street Footwear,45,1721,77445,30200,39,Outlet
Sports Direct,14-10-2019,Southeast,Kentucky,Louisville,Men's Apparel,50,1820,91000,31850,35,Online
Sports Direct,14-10-2019,Northeast,New York,New York,Men's Street Footwear,35,1311,45885,14680,32,Outlet
West Gear,14-10-2019,Southeast,Florida,Miami,Women's Athletic Footwear,35,1194,41790,22980,55,Outlet
